,PCT,CRIME,2012,2013,2014,2015,2016,2017,2018
2049,114,MISDEMEANOR DANGEROUS DRUGS  (1),907.0,921,962,608,643,707,322
2050,114,MISDEMEANOR POSSESSION OF STOLEN PROPERTY            ,30.0,35,9,14,11,8,9
2051,114,FELONY ASSAULT                        ,354.0,308,282,323,319,347,356
2052,114,ROBBERY                               ,321.0,247,262,224,212,211,193
2053,114,RAPE                                  ,41.0,29,23,19,31,29,42
2054,114,MURDER & NON NEGL. MANSLAUGHTER                                ,6.0,4,2,6,2,3,10
2055,114,PETIT LARCENY                         ,1668.0,1645,1674,1670,1649,1571,1481
2056,114,ASSAULT 3 AND RELATED OFFENSES        ,990.0,1076,1061,895,935,854,805
2057,114,FEL. CRIMINAL MISCHIEF & RELATED OFFENSES  ,178.0,150,235,213,274,227,206
2058,114,MISDEMEANOR DANGEROUS WEAPONS (5)               ,80.0,102,121,57,37,49,74
2059,115,MISDEMEANOR SEX CRIMES (4),113.0,103,85,97,129,154,267
2060,115,HARASSMENT 2                          ,782.0,874,809,733,973,1208,1168
2061,115,OTHER VIOLATIONS (1),114.0,122,109,87,29,28,12
2062,115,MISDEMEANOR POSSESSION OF STOLEN PROPERTY            ,58.0,49,24,15,6,21,11
2063,115,MISDEMEANOR DANGEROUS DRUGS  (1),739.0,798,881,369,409,331,134
2064,115,PETIT LARCENY                         ,913.0,1077,1134,1004,933,1106,1059
2065,115,GRAND LARCENY OF MOTOR VEHICLE                                  ,173.0,125,160,140,177,156,149
2066,115,GRAND LARCENY                         ,546.0,592,663,679,693,675,653
2067,115,BURGLARY                              ,337.0,306,338,235,246,254,195
2068,115,FELONY ASSAULT                        ,329.0,341,352,368,380,356,368
2069,115,ROBBERY                               ,338.0,358,338,339,349,344,248
2070,115,MURDER & NON NEGL. MANSLAUGHTER                                ,5.0,3,6,1,0,1,3
2071,115,FELONY SEX CRIMES (3),32.0,22,13,29,20,33,36
2072,115,FELONY DANGEROUS DRUGS  (1),160.0,212,177,196,163,170,138
2073,115,FELONY DANGEROUS WEAPONS (2)        ,65.0,92,61,73,78,67,58
2074,115,FEL. CRIMINAL MISCHIEF & RELATED OFFENSES  ,152.0,167,220,197,190,230,220
2075,115,OTHER FELONIES (4),136.0,183,261,193,216,213,257
2076,115,FORGERY/THEFT-FRAUD/IDENTITY THEFT                ,246.0,222,197,165,160,140,125
2077,115,MISDEMEANOR DANGEROUS WEAPONS (5)               ,197.0,224,252,198,227,187,164
2078,115,FELONY POSSESSION STOLEN PROPERTY            ,11.0,19,11,8,5,20,8
2079,115,OTHER MISDEMEANORS (8),538.0,669,652,665,584,470,359
2080,115,AGGRAVATED HARASSMENT 2               ,347.0,436,237,321,304,235,205
2081,115,FRAUDS (3)                    ,84.0,121,82,107,77,79,74
2082,115,ADMINISTRATIVE CODE (6)            ,9.0,15,15,13,23,16,18
2083,115,OFFENSES AGAINST PUBLIC ADMINISTRATION (2),154.0,182,148,139,106,117,123
2084,115,OFFENSES AGAINST THE PERSON (7)      ,17.0,21,20,28,20,27,22
2085,115,UNAUTHORIZED USE OF A VEHICLE           ,82.0,65,107,109,184,144,160
2086,115,CRIMINAL TRESPASS,249.0,341,311,245,135,119,111
2087,115,MISD. CRIMINAL MISCHIEF & RELATED OFFENSES  ,480.0,452,567,462,415,550,533
2088,115,VEHICLE AND TRAFFIC LAWS              ,90.0,112,107,124,130,110,124
2089,115,INTOXICATED & IMPAIRED DRIVING              ,184.0,261,281,206,189,158,124
2090,115,ASSAULT 3 AND RELATED OFFENSES        ,1046.0,1051,1155,944,964,965,1022
2091,115,ARSON                                 ,8.0,5,5,5,4,6,2
2092,115,RAPE                                  ,41.0,35,31,33,40,32,41
2093,120,FELONY ASSAULT                        ,477.0,415,266,261,302,312,274
2094,120,MISDEMEANOR SEX CRIMES (4),80.0,49,55,61,55,79,67
2095,120,OTHER FELONIES (4),201.0,181,169,195,246,251,299
2096,120,FEL. CRIMINAL MISCHIEF & RELATED OFFENSES  ,173.0,153,140,133,140,130,158
2097,120,FELONY DANGEROUS WEAPONS (2)        ,130.0,83,49,51,90,84,117
2098,120,FELONY DANGEROUS DRUGS  (1),348.0,307,233,231,244,298,294
2099,120,FELONY SEX CRIMES (3),24.0,27,18,21,15,17,42
2100,120,ARSON                                 ,42.0,44,22,24,29,7,8
2101,120,FORGERY/THEFT-FRAUD/IDENTITY THEFT                ,182.0,97,63,97,94,97,139
2102,120,FELONY POSSESSION STOLEN PROPERTY            ,10.0,6,5,8,8,11,13
2103,120,OTHER VIOLATIONS (1),23.0,12,8,9,9,12,14
2104,120,HARASSMENT 2                          ,1898.0,1780,1634,1651,1522,1641,1636
2105,120,MISDEMEANOR POSSESSION OF STOLEN PROPERTY            ,49.0,32,12,14,22,18,19
2106,120,RAPE                                  ,39.0,31,29,21,20,32,34
2107,120,ROBBERY                               ,289.0,318,196,227,200,139,147
2108,120,GRAND LARCENY OF MOTOR VEHICLE                                  ,166.0,94,73,79,94,88,61
2109,120,GRAND LARCENY                         ,494.0,459,389,361,345,331,304
2110,120,BURGLARY                              ,401.0,280,205,187,164,154,152
2111,120,ADMINISTRATIVE CODE (6)            ,32.0,30,23,16,24,17,16
2112,120,OFFENSES AGAINST PUBLIC ADMINISTRATION (2),511.0,401,363,317,289,269,237
2113,120,CRIMINAL TRESPASS,324.0,195,149,85,79,141,117
2114,120,FRAUDS (3)                    ,159.0,87,108,81,77,79,62
2115,120,AGGRAVATED HARASSMENT 2               ,697.0,624,427,458,441,409,399
2116,120,OTHER MISDEMEANORS (8),202.0,138,128,352,409,319,286
2117,120,MISD. CRIMINAL MISCHIEF & RELATED OFFENSES  ,1244.0,970,741,847,861,848,787
2118,120,VEHICLE AND TRAFFIC LAWS              ,62.0,68,55,52,52,41,56
2119,120,INTOXICATED & IMPAIRED DRIVING              ,200.0,165,114,182,202,172,168
2120,120,ASSAULT 3 AND RELATED OFFENSES        ,1652.0,1232,1012,724,753,710,856
2121,120,PETIT LARCENY                         ,1546.0,1326,995,974,1029,910,921
2122,120,MISDEMEANOR DANGEROUS WEAPONS (5)               ,166.0,83,51,48,62,54,45
2123,120,MISDEMEANOR DANGEROUS DRUGS  (1),1585.0,980,707,447,756,715,601
2124,120,OFFENSES AGAINST THE PERSON (7)      ,26.0,28,23,20,13,26,22
2125,120,UNAUTHORIZED USE OF A VEHICLE           ,66.0,54,54,46,30,19,24
2126,121,OTHER MISDEMEANORS (8),,41,155,295,283,188,141
2127,121,AGGRAVATED HARASSMENT 2               ,,215,406,427,446,414,410
2128,121,OTHER FELONIES (4),,103,203,156,169,157,189
2129,121,FELONY POSSESSION STOLEN PROPERTY            ,,0,16,7,9,6,4
2130,121,FORGERY/THEFT-FRAUD/IDENTITY THEFT                ,,51,99,88,93,69,90
2131,121,ARSON                                 ,,7,15,8,11,8,7
2132,121,HARASSMENT 2                          ,,601,1138,1111,1181,1226,1220
2133,121,FELONY DANGEROUS DRUGS  (1),,129,248,271,262,166,112
2134,121,FELONY DANGEROUS WEAPONS (2)        ,,32,66,69,89,35,45
2135,121,FEL. CRIMINAL MISCHIEF & RELATED OFFENSES  ,,78,130,135,117,152,136
2136,121,FELONY SEX CRIMES (3),,10,19,14,12,11,14
2137,121,FRAUDS (3)                    ,,25,81,108,121,84,64
2138,121,OFFENSES AGAINST THE PERSON (7)      ,,7,13,18,18,9,4
2139,121,MURDER & NON NEGL. MANSLAUGHTER                                ,,1,4,0,9,5,0
2140,121,UNAUTHORIZED USE OF A VEHICLE           ,,13,23,39,45,26,24
2141,121,CRIMINAL TRESPASS,,44,96,51,47,38,44
2142,121,MISD. CRIMINAL MISCHIEF & RELATED OFFENSES  ,,271,567,609,443,532,425
2143,121,VEHICLE AND TRAFFIC LAWS              ,,23,38,51,69,55,63
2144,121,INTOXICATED & IMPAIRED DRIVING              ,,131,253,265,275,308,296
2145,121,GRAND LARCENY OF MOTOR VEHICLE                                  ,,28,60,74,63,76,45
2146,121,ASSAULT 3 AND RELATED OFFENSES        ,,293,637,490,436,474,465
2147,121,PETIT LARCENY                         ,,749,1531,1324,1298,1289,1274
2148,121,MISDEMEANOR DANGEROUS WEAPONS (5)               ,,42,119,69,44,16,26
2149,121,ADMINISTRATIVE CODE (6)            ,,11,12,12,18,14,13
2150,121,OFFENSES AGAINST PUBLIC ADMINISTRATION (2),,99,166,178,173,169,120
2151,121,MISDEMEANOR POSSESSION OF STOLEN PROPERTY            ,,16,33,13,12,7,3
2152,121,ROBBERY                               ,,99,151,138,120,111,123
2153,121,FELONY ASSAULT                        ,,97,225,248,190,190,165
2154,121,BURGLARY                              ,,99,134,166,137,112,95
2155,121,GRAND LARCENY                         ,,215,393,430,397,355,338
2156,121,MISDEMEANOR DANGEROUS DRUGS  (1),,331,865,421,385,266,177
2157,121,MISDEMEANOR SEX CRIMES (4),,14,47,44,38,43,50
2158,122,OTHER VIOLATIONS (1),7.0,7,7,5,9,5,5
2159,122,HARASSMENT 2                          ,1590.0,1240,1077,1026,1074,1288,1205
2160,122,FELONY SEX CRIMES (3),17.0,14,9,7,7,11,16
2161,122,OTHER FELONIES (4),186.0,156,201,216,247,237,231
2162,122,FEL. CRIMINAL MISCHIEF & RELATED OFFENSES  ,127.0,133,102,180,185,134,118
2163,122,FELONY POSSESSION STOLEN PROPERTY            ,3.0,4,4,7,1,5,5
2164,122,FORGERY/THEFT-FRAUD/IDENTITY THEFT                ,203.0,159,116,100,104,96,114
2165,122,FELONY DANGEROUS WEAPONS (2)        ,57.0,45,19,14,19,7,12
2166,122,FELONY DANGEROUS DRUGS  (1),227.0,201,139,89,129,92,77
2167,122,ARSON                                 ,25.0,17,13,9,6,4,5
2168,122,GRAND LARCENY OF MOTOR VEHICLE                                  ,107.0,62,57,44,66,47,47
2169,122,BURGLARY                              ,254.0,215,185,134,141,103,89
2170,122,MISDEMEANOR POSSESSION OF STOLEN PROPERTY            ,33.0,19,15,9,12,9,14
2171,122,MISDEMEANOR SEX CRIMES (4),46.0,34,22,39,46,44,45
2172,122,MISDEMEANOR DANGEROUS DRUGS  (1),667.0,511,445,228,223,198,150
2173,122,MISDEMEANOR DANGEROUS WEAPONS (5)               ,80.0,66,41,23,21,22,14
2174,122,PETIT LARCENY                         ,1596.0,1256,827,714,686,760,683
2175,122,ASSAULT 3 AND RELATED OFFENSES        ,697.0,513,407,341,403,333,334
2176,122,INTOXICATED & IMPAIRED DRIVING              ,239.0,279,150,132,166,123,139
2177,122,VEHICLE AND TRAFFIC LAWS              ,77.0,45,49,53,49,49,48
2178,122,MISD. CRIMINAL MISCHIEF & RELATED OFFENSES  ,926.0,731,609,680,535,592,568
2179,122,CRIMINAL TRESPASS,93.0,90,82,40,50,48,45
2180,122,UNAUTHORIZED USE OF A VEHICLE           ,43.0,42,34,30,26,16,16
2181,122,OFFENSES AGAINST PUBLIC ADMINISTRATION (2),202.0,123,74,50,13,16,14
2182,122,ADMINISTRATIVE CODE (6)            ,10.0,2,6,3,6,2,4
2183,122,FRAUDS (3)                    ,68.0,68,68,71,72,85,97
2184,122,AGGRAVATED HARASSMENT 2               ,706.0,562,485,416,353,189,177
2185,122,OTHER MISDEMEANORS (8),55.0,53,32,120,123,135,135
2186,122,MURDER & NON NEGL. MANSLAUGHTER                                ,2.0,2,3,2,4,3,0
2187,122,RAPE                                  ,17.0,12,4,3,6,6,12
2188,122,FELONY ASSAULT                        ,148.0,102,108,121,116,100,109
2189,122,OFFENSES AGAINST THE PERSON (7)      ,22.0,12,7,11,11,25,13
2190,122,GRAND LARCENY                         ,454.0,404,306,305,321,269,315
2191,123,HARASSMENT 2                          ,595.0,494,531,559,546,435,459
2192,123,OTHER FELONIES (4),36.0,41,49,51,62,76,65
2193,123,GRAND LARCENY OF MOTOR VEHICLE                                  ,31.0,40,30,20,23,22,31
2194,123,OFFENSES AGAINST PUBLIC ADMINISTRATION (2),99.0,105,88,86,70,72,72
2195,123,ADMINISTRATIVE CODE (6)            ,3.0,7,1,1,1,6,3
2196,123,FRAUDS (3)                    ,47.0,39,64,62,55,70,33
2197,123,AGGRAVATED HARASSMENT 2               ,383.0,311,182,160,151,106,127
2198,123,OTHER MISDEMEANORS (8),14.0,12,20,50,40,39,43
2199,123,OFFENSES AGAINST THE PERSON (7)      ,6.0,8,9,9,13,9,5
2200,123,OTHER VIOLATIONS (1),6.0,5,2,3,13,4,4
2201,123,FORGERY/THEFT-FRAUD/IDENTITY THEFT                ,77.0,69,98,84,63,86,62
2202,123,ARSON                                 ,8.0,9,8,5,2,10,6
2203,123,FELONY SEX CRIMES (3),8.0,4,3,3,5,3,8
2204,123,FELONY DANGEROUS DRUGS  (1),76.0,122,150,116,94,95,57
2205,123,FELONY DANGEROUS WEAPONS (2)        ,7.0,13,11,8,14,31,16
2206,123,FEL. CRIMINAL MISCHIEF & RELATED OFFENSES  ,80.0,102,98,104,86,73,86
2207,123,FELONY POSSESSION STOLEN PROPERTY            ,1.0,1,1,5,2,0,0
2208,123,UNAUTHORIZED USE OF A VEHICLE           ,19.0,17,19,20,6,5,12
2209,123,CRIMINAL TRESPASS,16.0,26,17,25,28,50,30
2210,123,MISD. CRIMINAL MISCHIEF & RELATED OFFENSES  ,399.0,247,299,339,285,257,334
2211,123,GRAND LARCENY                         ,183.0,171,194,163,145,143,198
2212,123,BURGLARY                              ,88.0,92,91,80,61,46,24
2213,123,ROBBERY                               ,29.0,23,15,29,19,13,11
2214,123,RAPE                                  ,5.0,5,0,3,4,3,2
2215,123,MURDER & NON NEGL. MANSLAUGHTER                                ,1.0,0,1,1,2,0,0
2216,123,MISDEMEANOR POSSESSION OF STOLEN PROPERTY            ,18.0,22,11,6,15,12,6
2217,123,MISDEMEANOR SEX CRIMES (4),13.0,12,13,15,19,17,23
2218,123,MISDEMEANOR DANGEROUS DRUGS  (1),190.0,316,300,282,299,203,156
2219,123,MISDEMEANOR DANGEROUS WEAPONS (5)               ,21.0,28,27,28,33,25,11
2220,123,PETIT LARCENY                         ,433.0,473,453,362,348,395,420
2221,123,ASSAULT 3 AND RELATED OFFENSES        ,267.0,224,256,160,160,154,157
2222,123,INTOXICATED & IMPAIRED DRIVING              ,80.0,102,114,97,142,176,137
2223,123,VEHICLE AND TRAFFIC LAWS              ,16.0,14,15,19,12,20,21
